0.1,-0.0355619381695836
0.2,-0.0723719751445187
0.3,-0.111719210890213
0.4,-0.154966885101365
0.5,-0.203566184401436
0.6,-0.259031545204937
0.7,-0.322846064542542
0.8,-0.396250256205007
0.9,-0.479855761561734
1,-0.573036643555172
1.1,-0.673121031824968
1.2,-0.774578851563969
1.3,-0.868672084841274
1.4,-0.944238700610685
1.5,-0.990054716687376
1.6,-0.998296591305616
1.7,-0.967473694146243
1.8,-0.903030181992315
1.9,-0.815212402303642
2,-0.715582961876343
2.1,-0.614070525243802
2.2,-0.517546150592024
2.3,-0.429784545701141
2.4,-0.352157092214512
2.5,-0.284479664403253
2.6,-0.225714333790747
2.7,-0.174444582586087
2.8,-0.129152066447539
2.9,-0.0883531586298637
3,-0.0506480576343318
3.1,-0.0147200677729075
3.2,0.0206912334655966
3.3,0.0568288025649283
3.4,0.0949600070958096
3.5,0.136414134915915
3.6,0.182606028258865
3.7,0.235030412563767
3.8,0.295201145871919
3.9,0.364495152257552
4,0.443846179077483
4.1,0.533231746448735
4.2,0.630936705169605
4.3,0.732702803072192
4.4,0.831111731048295
4.5,0.915815739175855
4.6,0.975233261815027
4.7,0.999693100913857
4.8,0.984833059600027
4.9,0.933330055679873
5,0.85382470931918
5.1,0.757757817647155
5.2,0.656005305930947
5.3,0.556781265733287
5.4,0.465090260459756
5.5,0.383199234324579
5.6,0.31147373734653
5.7,0.249160183167036
5.8,0.194955768296094
5.9,0.147361221501253
6,0.104868526616216
6.1,0.0660409203387794
6.2,0.0295293074699827
6.3,-0.00594587218666622
6.4,-0.0416297607675256
6.5,-0.0787745899249791
6.6,-0.118679961353462
6.7,-0.162723692081624
6.8,-0.212370764444455
6.9,-0.26913946837547
7,-0.33449089371734
7.1,-0.409592468486836
7.2,-0.494896659623156
7.3,-0.589493877446869
7.4,-0.690283284849083
7.5,-0.791197740026727
7.6,-0.882996194724921
7.7,-0.954298265754401
7.8,-0.994198738938713
7.9,-0.995778776219199
8,-0.958752128153838
8.1,-0.889580961383845
8.2,-0.798983384585382
8.3,-0.698417325315957
8.4,-0.597352677741144
8.5,-0.502113841690924
8.6,-0.416012945224145
8.7,-0.340102234412
8.8,-0.274010963686945
8.9,-0.216610371562356
9,-0.16645202843811
9.1,-0.122016841189471
9.2,-0.0818335848448046
9.3,-0.044517425439861
9.4,-0.00876346976883466
9.5,0.0266828760965827
9.6,0.0630657686355281
9.7,0.101660601607406
9.8,0.143809957214023
9.9,0.190943615689516
10,0.244565775198662
